generation,HV_norm_mean,HV_norm_std,IGD_plus_mean,IGD_plus_std,Spacing_mean,Spacing_std,FeasRatio_soft_mean,FeasRatio_soft_std,FeasRatio_strict_mean,FeasRatio_strict_std,MinCost_bestrun,MinEmission_gCO2_bestrun,MinTime_h_bestrun,boost_triggered_bestrun,vio_miss_alloc_mean,vio_miss_tt_mean,vio_cap_excess_mean,vio_late_teu_h_mean,vio_wait_teu_h_mean
66,0.2874333333333333,0.09121939973979706,0.3448708091435648,0.10322639992376206,0.0179080211862249,0.008796892128514642,1.0,0.0,1.0,0.0,40028053.72755003,1135655147.9325619,465.19714285714286,0,0.0,0.0,0.0,592345.1059835515,467835.3005488088
67,0.2874333333333333,0.09121939973979706,0.3448708091435648,0.10322639992376206,0.0179080211862249,0.008796892128514642,1.0,0.0,1.0,0.0,40028053.72755003,1135261519.9020016,465.19714285714286,0,0.0,0.0,0.0,590899.3279111311,466827.79311637586
68,0.2874333333333333,0.09121939973979706,0.3448708091435648,0.10322639992376206,0.0179080211862249,0.008796892128514642,1.0,0.0,1.0,0.0,40028053.72755003,1135188840.0295894,465.19714285714286,0,0.0,0.0,0.0,591536.6460587698,467343.8356814598
69,0.2874333333333333,0.09121939973979706,0.3448708091435648,0.10322639992376206,0.0179080211862249,0.008796892128514642,1.0,0.0,1.0,0.0,40028053.72755003,1135188840.0295894,465.19714285714286,0,0.0,0.0,0.0,591800.0272175713,467588.6576472698
70,0.29588333333333333,0.09395607868691744,0.3367372617500041,0.10479973695640842,0.01860650390016917,0.008495986503726573,1.0,0.0,1.0,0.0,40028053.72755003,1123713071.5625443,465.19714285714286,0,0.0,0.0,0.0,590874.3022497738,466915.9523853939
71,0.29588333333333333,0.09395607868691744,0.3367372617500041,0.10479973695640842,0.01860650390016917,0.008495986503726573,1.0,0.0,1.0,0.0,40028053.72755003,1123713071.5625443,465.19714285714286,0,0.0,0.0,0.0,591469.831066795,467306.527537742
72,0.29588333333333333,0.09395607868691744,0.3367372617500041,0.10479973695640842,0.01860650390016917,0.008495986503726573,1.0,0.0,1.0,0.0,40028053.72755003,1123713071.5625443,465.19714285714286,0,0.0,0.0,0.0,589782.2244107601,466157.4786766684
73,0.29588333333333333,0.09395607868691744,0.3367372617500041,0.10479973695640842,0.01860650390016917,0.008495986503726573,1.0,0.0,1.0,0.0,39853051.69514508,1123713071.5625443,465.19714285714286,0,0.0,0.0,0.0,590102.2526041834,466353.6366249684
74,0.29588333333333333,0.09395607868691744,0.3367372617500041,0.10479973695640842,0.01860650390016917,0.008495986503726573,1.0,0.0,1.0,0.0,39853051.69514508,1123713071.5625443,465.19714285714286,0,0.0,0.0,0.0,588457.8082063365,465225.42905583367
75,0.30371666666666663,0.09687489211463528,0.32785714706759356,0.1064199808695899,0.018027804510900955,0.007304825707559317,1.0,0.0,1.0,0.0,39853051.69514508,1123713071.5625443,465.19714285714286,0,0.0,0.0,0.0,587894.2808709155,464839.03373881447
76,0.30371666666666663,0.09687489211463528,0.32785714706759356,0.1064199808695899,0.018027804510900955,0.007304825707559317,1.0,0.0,1.0,0.0,39853051.69514508,1123713071.5625443,465.19714285714286,0,0.0,0.0,0.0,587175.250395439,464338.0446120684
